time_min,temp,OD600,strain,well,media,pos_selection,OD600_norm,mean_OD_gp,var_OD_gp,mean_lambda_gp,var_lambda_gp
799.1666666666666,37.1,0.75,MG1655_1,B03,M9_0.5%_glucose,none,0.7116388888888889,0.751389258,1.92046403544486e-6,0.00042039614825,3.903025337332052e-10
819.1666666666666,37.1,0.759,MG1655_1,B03,M9_0.5%_glucose,none,0.7207222222222223,0.7592639562500001,1.9383239458223916e-6,0.00037365884075,3.604707908045906e-10
839.1666666666666,37.0,0.766,MG1655_1,B03,M9_0.5%_glucose,none,0.72775,0.7665524559999999,1.9193251373483385e-6,0.00035495553350000004,4.662371867430635e-10
859.1666666666666,37.0,0.775,MG1655_1,B03,M9_0.5%_glucose,none,0.7366944444444444,0.7735087635000001,1.9688597375021252e-6,0.00034073645049999995,4.511902655384343e-10
879.1666666666666,37.1,0.78,MG1655_1,B03,M9_0.5%_glucose,none,0.74175,0.7800731275,2.033947725175046e-6,0.00031435413675000003,3.637864043736428e-10
899.1666666666666,37.0,0.786,MG1655_1,B03,M9_0.5%_glucose,none,0.7478888888888889,0.78596274375,1.8808802471477245e-6,0.00027250277300000004,4.042414711407562e-10
919.1666666666666,37.0,0.791,MG1655_1,B03,M9_0.5%_glucose,none,0.75275,0.7909505097499999,1.8677321139334219e-6,0.000224211418,4.6540713049640017e-10
939.1666666666666,37.0,0.794,MG1655_1,B03,M9_0.5%_glucose,none,0.7559166666666667,0.7949984257499999,1.8480780389966885e-6,0.00018246077600000003,4.1777374727464265e-10
959.1666666666666,37.0,0.799,MG1655_1,B03,M9_0.5%_glucose,none,0.7609166666666667,0.79834922825,1.9261167708446487e-6,0.00015578430869999998,3.6265182537837397e-10
979.1666666666666,37.0,0.801,MG1655_1,B03,M9_0.5%_glucose,none,0.7625277777777778,0.8012928282499999,1.8764903473387693e-6,0.000142451125375,4.157697653810789e-10
999.1666666666666,37.0,0.804,MG1655_1,B03,M9_0.5%_glucose,none,0.7658611111111112,0.80409385875,1.9367217167276195e-6,0.00013516802975,4.392718629370391e-10
1019.1666666666666,37.0,0.807,MG1655_1,B03,M9_0.5%_glucose,none,0.769,0.806706225,1.998982519004752e-6,0.0001266985985,4.011044774420282e-10
1039.1666666666667,37.1,0.809,MG1655_1,B03,M9_0.5%_glucose,none,0.7708055555555556,0.80913366275,1.9534018764815584e-6,0.00011480505564999999,3.78859497423874e-10
1059.1666666666667,37.1,0.812,MG1655_1,B03,M9_0.5%_glucose,none,0.7735833333333334,0.8112745732500001,1.9506626467961394e-6,0.000101830847575,4.366550073159231e-10
1079.1666666666667,37.0,0.813,MG1655_1,B03,M9_0.5%_glucose,none,0.7749444444444444,0.8132063424999999,1.8836195305763915e-6,9.4009826575e-5,4.297618277413766e-10
1099.1666666666667,37.1,0.815,MG1655_1,B03,M9_0.5%_glucose,none,0.7768888888888889,0.8151099262499999,1.9678665779554307e-6,9.332824102499999e-5,4.069482914987291e-10
1119.1666666666667,37.1,0.816,MG1655_1,B03,M9_0.5%_glucose,none,0.7779166666666666,0.81697776425,1.8917768348806562e-6,9.584393335000001e-5,4.4433318851336107e-10
1139.1666666666667,37.0,0.819,MG1655_1,B03,M9_0.5%_glucose,none,0.7808333333333333,0.818905379,1.900915615762941e-6,9.438414673e-5,5.108995365434099e-10
1159.1666666666667,37.0,0.822,MG1655_1,B03,M9_0.5%_glucose,none,0.7836666666666666,0.8207150515000001,1.988577250660414e-6,8.421926867e-5,5.21910724454597e-10
1179.1666666666667,37.1,0.822,MG1655_1,B03,M9_0.5%_glucose,none,0.7835555555555556,0.82225345575,2.030107301867404e-6,6.555068898925e-5,5.363758501569481e-10
1199.1666666666667,37.1,0.823,MG1655_1,B03,M9_0.5%_glucose,none,0.7846666666666666,0.823341283,1.9647326475728932e-6,4.735880003415e-5,8.085862233866889e-10
1219.1666666666667,37.0,0.824,MG1655_1,B03,M9_0.5%_glucose,none,0.785611111111111,0.8242049790000001,2.104454656723183e-6,3.93304841526e-5,9.511463816838918e-10
1239.1666666666667,37.1,0.825,MG1655_1,B03,M9_0.5%_glucose,none,0.7867777777777777,0.82503116275,2.1715249154913106e-6,4.27728463633e-5,1.3525371657310035e-9
1259.1666666666667,37.1,0.826,MG1655_1,B03,M9_0.5%_glucose,none,0.7876666666666666,0.8259018122499999,2.8107224836208446e-6,4.3231855441297496e-5,1.2056918984982638e-8
19.166666666666668,37.0,0.042,MG1655_1,B04,M9_0.5%_glucose,none,0.003333333333333348,0.0422027277,2.763952114901435e-6,3.395519298312249e-5,7.47847817790286e-9
39.166666666666664,37.0,0.043,MG1655_1,B04,M9_0.5%_glucose,none,0.004444444444444445,0.042861883899999995,2.0578013344393996e-6,3.5488062835024994e-5,1.2188136731270935e-9
59.166666666666664,37.1,0.044,MG1655_1,B04,M9_0.5%_glucose,none,0.005555555555555557,0.04369376355,2.0927385287535856e-6,4.9325126288349996e-5,5.598892521964258e-10
79.16666666666667,37.0,0.045,MG1655_1,B04,M9_0.5%_glucose,none,0.006111111111111109,0.044848377625000005,1.9609212622074112e-6,6.679418222477501e-5,5.346299694347408e-10
99.16666666666666,37.0,0.046,MG1655_1,B04,M9_0.5%_glucose,none,0.007472222222222227,0.046367652025,1.914462146017404e-6,8.4124851369e-5,4.093274934990786e-10
119.16666666666666,37.0,0.048,MG1655_1,B04,M9_0.5%_glucose,none,0.009277777777777788,0.048195614124999994,1.9095710326961584e-6,9.8807222375e-5,3.3812268716949424e-10
139.16666666666666,37.1,0.05,MG1655_1,B04,M9_0.5%_glucose,none,0.011000000000000003,0.05032907395000001,1.9258850174757664e-6,0.00011335927885,3.2961323657828227e-10
159.16666666666666,37.0,0.053,MG1655_1,B04,M9_0.5%_glucose,none,0.014000000000000005,0.052775664675,1.8715829860011445e-6,0.00013170463504999998,3.1147116721973646e-10
179.16666666666666,37.1,0.056,MG1655_1,B04,M9_0.5%_glucose,none,0.017250000000000015,0.055667462400000006,1.910086162876959e-6,0.00015789195225,2.8270178434855707e-10
199.16666666666666,37.1,0.059,MG1655_1,B04,M9_0.5%_glucose,none,0.020138888888888894,0.05917268102499999,1.8687809739859458e-6,0.00019428547349999997,2.771956116352066e-10
219.16666666666666,37.1,0.064,MG1655_1,B04,M9_0.5%_glucose,none,0.02547222222222223,0.063484239675,1.8088203878153485e-6,0.00024054173525,3.048127031809527e-10
239.16666666666666,37.1,0.069,MG1655_1,B04,M9_0.5%_glucose,none,0.03036111111111113,0.06882233210000001,1.7690215963286724e-6,0.000294471683,2.836725151753048e-10
259.1666666666667,37.0,0.075,MG1655_1,B04,M9_0.5%_glucose,none,0.036361111111111115,0.075322064275,1.9114784635971237e-6,0.00035379443499999994,2.5410052302953237e-10
279.1666666666667,37.1,0.083,MG1655_1,B04,M9_0.5%_glucose,none,0.04419444444444446,0.0829873255,1.9132389265313824e-6,0.0004174029497500001,2.474362211730182e-10
299.1666666666667,37.0,0.091,MG1655_1,B04,M9_0.5%_glucose,none,0.05233333333333334,0.092054940275,1.7974116625410595e-6,0.0004897208455,2.8157408010415586e-10
319.1666666666667,37.0,0.102,MG1655_1,B04,M9_0.5%_glucose,none,0.06341666666666666,0.10269522757500002,1.820124451775063e-6,0.0005783669185,2.8894390205187077e-10
339.1666666666667,37.1,0.116,MG1655_1,B04,M9_0.5%_glucose,none,0.07733333333333335,0.11537610774999998,1.9480442537033636e-6,0.000695271535,2.635254806449363e-10
359.1666666666667,37.0,0.132,MG1655_1,B04,M9_0.5%_glucose,none,0.09325000000000001,0.13076010350000003,1.8401070395476377e-6,0.0008496539167499999,2.3319448921962436e-10
379.1666666666667,37.0,0.15,MG1655_1,B04,M9_0.5%_glucose,none,0.11119444444444444,0.14969721375,1.8762958030116902e-6,0.00104762330475,2.5713526056801943e-10
399.1666666666667,37.1,0.173,MG1655_1,B04,M9_0.5%_glucose,none,0.13430555555555554,0.17293743225,1.8408668861314703e-6,0.0012849879149999998,2.908578284098775e-10
419.1666666666667,37.0,0.202,MG1655_1,B04,M9_0.5%_glucose,none,0.16319444444444448,0.20123399549999998,1.7034745891270313e-6,0.0015468685574999998,2.902476396040948e-10
439.1666666666667,37.0,0.233,MG1655_1,B04,M9_0.5%_glucose,none,0.19425000000000003,0.23480922125,1.8863656447096156e-6,0.0018071280775,2.418929998789634e-10
459.1666666666667,37.0,0.271,MG1655_1,B04,M9_0.5%_glucose,none,0.23225,0.27332488874999994,1.952551676792636e-6,0.0020365968324999994,2.240160578063953e-10
479.1666666666667,37.1,0.317,MG1655_1,B04,M9_0.5%_glucose,none,0.2783055555555556,0.315874453,1.868942948028007e-6,0.0022056751824999997,2.6733687038428975e-10
499.1666666666667,37.0,0.363,MG1655_1,B04,M9_0.5%_glucose,none,0.32466666666666666,0.3609623027500001,1.7636195304750562e-6,0.0022922379,3.139509002650665e-10
519.1666666666666,37.0,0.408,MG1655_1,B04,M9_0.5%_glucose,none,0.3695277777777778,0.40694231324999997,1.8051318025750827e-6,0.0022899277,2.885049938084521e-10
539.1666666666666,37.1,0.45,MG1655_1,B04,M9_0.5%_glucose,none,0.41161111111111115,0.45205628675000004,1.8873828992492505e-6,0.0022047590875000004,2.3917378583880345e-10
559.1666666666666,37.0,0.493,MG1655_1,B04,M9_0.5%_glucose,none,0.4548888888888889,0.49473942174999996,1.887398338461553e-6,0.002056013575,2.2267128569079774e-10
579.1666666666666,37.0,0.535,MG1655_1,B04,M9_0.5%_glucose,none,0.49641666666666673,0.5339784615,1.8814385666594143e-6,0.00187083621,2.7564438338174545e-10
